"COEFFICIENT_DEN","DEN_EIGEN1","DEN_EIGEN2","DEN_EIGEN3","DEN_EIGEN4","DEN_EIGEN5","DEN_EIGEN6","DEN_EIGEN7","DEN_EIGEN8","DEN_EIGEN9","DEN_EIGEN10","DEN_EIGEN11","DEN_EIGEN12"
0,-2.645311358196597,-2.2572363600381804,-1.9658961826882786,-1.4675374401675974,-1.0404568638369234,-0.7160301094092358,-0.4071660831731478,0.17676384161818026,1.2379428871175902,1.9882116306352124,2.7029760720503155,4.39373996608866
1,-2.3470361039872145,-2.3053878811456556,-2.098753179848919,-1.7362253183071974,-1.10971032588504,-0.7476568017924535,-0.536131562114474,0.125441536578304,1.2195733819004513,2.1192498342594654,2.663828464667004,4.752807955675729
0,-2.5952982856425733,-2.1246546525295265,-1.9690910942968334,-1.70149247517642,-1.1486631903086768,-0.7751567851876557,-0.4022155486977468,0.16895935900972645,1.259991082497002,2.0105624630924988,2.7005744635068396,4.576484663733367
0,-2.552617388748466,-2.3045423338941964,-1.8095890218017032,-1.5947610631137343,-1.1835360641902184,-0.6557564582065358,-0.4968547344999468,-0.1681063016153421,1.4907096699418083,2.05401055450676,2.678709193376332,4.542333948245246
1,-2.6700728404680336,-2.276246016214505,-1.905684168274752,-1.500391381142502,-1.1357979574425772,-0.6720505148420344,-0.40079917661285464,-0.19078285956305766,1.1353082198192033,2.19693295146951,2.6544883438807956,4.765095399390811
0,-2.500409143693734,-2.1474738096296417,-1.9721692523987482,-1.6493369968362472,-1.145790422862456,-0.6725653187947801,-0.2957732847068759,-0.18936474911650275,0.9758370115787309,2.2682493840454825,2.746470515745794,4.582326066668977
0,-2.6656486213397463,-2.0917800546549397,-2.,-1.5613615779368704,-1.5320888862379551,-0.4856359464218084,-0.34729635533386094,-0.1670266114518568,1.230487163155995,1.8793852415718149,2.7883991291849246,4.952566519464303
0,-2.5270522904531094,-2.314552713387494,-1.8174824948096968,-1.567817911725799,-1.5095445987115528,-0.5018545315740928,-0.3551068639056265,-0.20888631530302457,1.3188329297984165,1.9811117073242435,2.7540645094539777,4.748288573293761
1,-2.7006691352106578,-1.9999999999999998,-1.8189196189807302,-1.5563522891941834,-1.5320888862379567,-0.5836498830477393,-0.3472963553338603,-0.1837063004007366,1.5935927860173147,1.8793852415718164,2.680753497897416,4.568950942919317
1,-2.4541932588785373,-1.9999999999999998,-1.9999999999999998,-1.7974511209049346,-1.532088886237956,-0.38171656132635284,-0.3472963553338601,-4.636281242328685e-16,1.698682552811494,1.879385241571815,2.5535578217602946,4.3811205665380335
1,-2.0000000000000004,-2.,-2.,-1.9999999999999993,-1.414213562373095,-0.7320508075688773,4.03271264783484e-16,5.222288787128749e-16,1.414213562373096,2.000000000000001,2.7320508075688776,4.000000000000001
0,-2.4596968270723636,-2.441290910412462,-1.6345321033625173,-1.5668886275946272,-1.5357213428389302,-0.5149160526245812,-0.47929690744579473,-4.2600270013175784e-16,1.5230955906316699,1.737588490828599,2.819763218703823,4.551895471187183
1,-2.7177173226104827,-2.164635699746969,-1.8608058531117042,-1.4114048729774553,-1.0000000000000004,-1.0000000000000004,-0.37318486538496015,-0.2541016883650521,1.5667252894856956,2.1149075414767564,2.516701269894228,4.583516201339942
0,-2.6965837460948205,-2.401225731470043,-1.7921004198609602,-1.391458609728617,-0.9999999999999973,-0.8276058744226323,-0.4518985589188831,-0.21927037620403142,1.239599616264098,2.1849273239008675,2.5565396963773344,4.799076680157689
0,-2.734451490059191,-2.314040746086978,-1.7655660272234963,-1.551228121039253,-1.0000000000000013,-0.5322032315722182,-0.4400462295567133,-0.1741990775078799,1.0493147969461398,2.1657060346753427,2.7196833479549216,4.577030743469326
0,-2.694876954403194,-2.3859699013625257,-1.8608058531117069,-1.5613940259876702,-0.9999999999999974,-0.5946470943171797,-0.2541016883650534,-0.17359340899318543,0.8834271797113208,2.1149075414767555,2.7353299910790936,4.791724214273347
1,-2.577798275571742,-2.194836520668044,-1.8608058531117069,-1.6722427057452878,-0.9999999999999978,-0.7602350254381934,-0.3546240424236425,-0.2541016883650499,1.8074847828319072,2.114907541476757,2.382625972037354,4.369625814977645
1,-2.70727974727673,-2.,-1.860805853111703,-1.8302539573522172,-1.0000000000000013,-0.6239617123848248,-0.254101688365053,1.2559397966072083e-15,1.501818769062898,2.114907541476755,2.4637054068319757,4.195971241118899
1,-2.561675180378146,-2.250456924164239,-1.8601174308315085,-1.7619076948326633,-1.5210869761085404,-0.8259163177184904,-0.3556046899789994,0.15019967056122618,1.4401416215935778,1.844135924887268,2.5232537662097174,5.179034230760796
0,-2.5789804594949577,-2.1752430406725485,-1.9128554426901199,-1.6208702997692388,-1.3521647546025173,-0.7725672575224212,-0.22779099819124735,0.09197123742686192,1.279189211102862,2.005598218312513,2.681628633517987,4.582084952582828
0,-2.5078634002425972,-2.3905226483280875,-1.756505959882717,-1.546604332697587,-1.2962393811106214,-0.8351984079870199,-0.4253184269975519,0.10249084661817388,1.4564056055992922,2.0889513535436404,2.5097913268632617,4.600613424621818
0,-2.461053442625558,-2.3122226959783907,-1.9897105503995043,-1.552296499439846,-1.0683573068760923,-0.8591914613695991,-0.4361516548242946,0.211692720968043,1.5736276080396265,1.9100458551358983,2.5963772310467825,4.387240196322935
1,-2.5507460036565646,-2.162681286025701,-1.791317395064675,-1.6641723730205953,-1.5325028396028046,-0.8263916487881955,-0.3807171598697847,0.09688978434845176,1.335197175447222,2.2181731830679223,2.487179717842309,4.771088845322415
0,-2.4543003225193596,-2.1986623376371677,-1.934023292682703,-1.802856415805035,-1.546706828302624,-0.8255756068732706,-0.2878290609100529,0.21631551837223628,1.504750780190736,1.7754770222798748,2.5510539261828664,5.002356617704501
1,-2.350854440217684,-2.2027326641591256,-1.933399378906043,-1.7288562322062158,-1.5486384380983236,-0.8665678270161163,-0.390924506041038,0.17452202190286029,1.5129456335126548,2.06135204849357,2.5020252765475983,4.771128506187862
0,-2.818722428657149,-2.1790791163074514,-1.5796100047414254,-1.510372583222316,-1.3194680384671886,-0.7677817758591156,-0.4262442376355531,0.07944624392655526,1.1799157751093337,2.001787200240914,2.755339249515016,4.584789716098381
0,-2.6410156798783877,-2.138089142967265,-1.8464649684352872,-1.4789911171797943,-1.2787143363434132,-0.5913807093698039,-0.4207229590200412,0.12264214485990378,0.9831590679943166,1.9694433916397927,2.93813197196765,4.38200233673233
0,-2.5983515188272928,-2.3114477147349857,-1.8627236069358264,-1.479961502060798,-1.353640188852147,-0.7013468721579221,-0.2624508142100862,0.10119038233289304,1.1520265543739392,1.966597990804807,2.7707049802711676,4.579402309996253
1,-2.5453386814625127,-2.152069950877233,-1.9761001609407909,-1.5514149897968734,-1.3141756107616223,-0.871841339579454,-0.4135163819600925,0.2263397704027019,1.2730544287477619,2.2587655015472365,2.489207494073969,4.577089920606908
1,-2.7270092728814386,-2.2182401512260888,-1.8781466196547352,-1.551247792042422,-1.1438226103464089,-0.7498896676859943,-0.44050913694554833,0.061211407660909045,1.0993971145386725,2.1367118389531607,2.6101318827714888,4.801413006858407
1,-2.3162219373548703,-2.159316594282131,-1.9496513477022228,-1.728509495889816,-1.040469760190696,-0.5899891960358712,-0.4071996655094424,-0.26405769143813296,0.8907848875539407,2.431751346131465,2.738344702856151,4.394534751861624
1,-2.709046215027192,-2.000000000000001,-1.909931428643758,-1.5373478348241334,-1.4816817908890414,-0.759572497405103,-0.38106369432388876,0.05698064940395246,1.1064651215858419,2.241974744067308,2.6151450920254375,4.758077854030574
0,-2.4839121863811418,-2.1329919001298308,-1.965084781749003,-1.632926701584562,-1.3072286777678317,-0.5906024481401903,-0.4238693331954327,0.020246115862475003,0.9523391448829734,2.1718788534326157,2.810406086276947,4.581745828492982
1,-2.5311451771109614,-2.293471832260421,-1.8700855677377257,-1.6783775695488903,-1.29827826159682,-0.7217562825411937,-0.3891524804128732,0.05675272846406437,1.1900550708191868,2.1098027267449493,2.6591885060858838,4.766468139094801
1,-2.3570746845179094,-2.192201597783232,-1.9999999999999996,-1.7881847458400781,-1.5186649712086648,-0.8574148821460558,-0.4131288417831715,0.15080010670684332,1.490110080499236,2.0116879092807283,2.5107126348526587,4.963358991939646
1,-2.5963734963340377,-1.9999999999999962,-1.958581112327738,-1.6833384537065859,-1.0400490918892178,-0.6736099626957981,-0.4072732121697808,-0.10783193021200857,1.1543292949921218,2.236616365824737,2.670410108945917,4.405701489572387
0,-2.4455096085618466,-2.181984398778058,-1.9329073500630471,-1.8475296642689718,-1.3081169734651288,-0.7820471069897236,-0.4016919904101857,0.09793346569344287,1.3929029872426413,2.0352339760170244,2.6035739151801973,4.770142748403659
1,-2.4981981381315084,-2.1381010734682753,-1.953787942899274,-1.646839687299399,-1.480385673148693,-0.828511225467299,-0.38271290264398294,0.09145985872366907,1.4588594864566424,2.103736973828237,2.4943616320798263,4.780118691970056
0,-2.53788739990845,-2.2213507480582537,-1.8439212412474146,-1.6715813756490077,-1.5152737133684826,-0.8084148356482779,-0.4253452303081668,0.0846376677696453,1.317065213530211,2.13962870888146,2.5191986828358144,4.963244271170918
1,-2.4930005737226266,-2.2718717243753033,-1.8907415287646194,-1.6883888486630136,-1.4985502831613842,-0.8418752394180358,-0.41340072381879495,0.2473624618109978,1.4790701315634418,1.8082376750143345,2.566376667548176,4.996781985986828
0,-2.4453200887829754,-1.9999999999999998,-1.9999999999999996,-1.8019821418103865,-1.5160786740333765,-0.8680446206702681,-0.3821028441489645,0.23618998226562218,1.324729415715677,2.1167941015933542,2.577799521123277,4.758015348748038
1,-2.504113710584592,-2.1873789349035975,-1.9785960166533687,-1.5536487246894706,-1.3194711340687326,-0.8684235971340845,-0.4594143683356791,0.21213736315357085,1.539232283500794,1.9688861893568754,2.5624191135777794,4.588371536780507
1,-2.416323498767491,-2.215107995766194,-1.962335039064236,-1.7654726479927534,-1.3060853893547173,-0.744803928537208,-0.45441038998722955,0.2700636518974936,1.4845342306211822,1.8872218819693243,2.6372636656888995,4.5854554592929295
1,-2.342547938541833,-2.2119671335201354,-1.9485995379077827,-1.6988886047886076,-1.5096869073677945,-0.8561648803690637,-0.31739516372681,0.23542993873539353,1.5311984969643273,2.0043926385512045,2.5324727487042193,4.581756343266883
1,-2.554570988639747,-2.000000000000001,-1.9999999999999998,-1.7585515154789915,-1.709378975154273,-0.6180339887498949,-0.4678731371517502,0.31581496436457024,1.6180339887498933,1.809950164707526,2.313658197413352,5.050951289939314
1,-2.539672668968974,-2.1496606862240935,-2.0000000000000013,-1.6721478184707357,-1.2149704842180438,-0.6599682966647383,-0.4229073067977897,0.3214845977174976,1.2493809648603826,2.24341048318309,2.4432854657553347,4.401765749828073
1,-2.290180167285107,-2.1569719072099005,-1.9999999999999987,-1.7805191389081758,-1.6045455908299993,-0.7376952654679704,-0.3118683134949642,0.28721777385323927,1.4442553260458564,2.201590440506747,2.343302489675455,4.605414353114821
0,-2.4707970293931965,-2.2424176734097765,-2.000000000000001,-1.6850892455620583,-1.0910776264081965,-0.7116244409371429,-0.3284823432857934,0.3133670908690854,1.6155919293269805,1.8756815351148262,2.530518726329255,4.194329077356021
1,-2.4448382608977433,-2.,-1.9999999999999998,-1.9021923836480312,-1.462227224688582,-0.5989048493745157,-0.4527164167344145,0.3387171990225029,1.342049737138577,2.0738902024724672,2.495604629249477,4.610617367460263
1,-2.3915004636185557,-2.0000000000000004,-1.9999999999999996,-1.9522227865305608,-1.4759599687751996,-0.6180339887498957,-0.4582956306470747,0.2897948586208371,1.618033988749895,2.0177237079527766,2.3380137910175502,4.632446491980235
1,-2.881026874577399,-1.9999999999999993,-1.8382263692702752,-1.8030972604219602,-1.1917665818992598,-0.8134170248773689,-0.24253132865111568,-0.22995532649513908,1.5648956812784436,1.6761185632933016,2.5535263642712938,5.205480157349481
1,-2.5001874012731764,-2.3027888797881184,-1.9887346041765794,-1.612928191993354,-1.1290356391990224,-0.7177398991254788,-0.38230179287328864,0.060885367379427895,1.2235683416343721,2.157857680186999,2.6112565742760743,4.580148444952146
1,-2.714199626257435,-2.1441703157762655,-1.791280384613512,-1.6490413665646817,-1.040096712723808,-0.6948453909941055,-0.3595801244146076,-0.15036839528586615,1.5982764524344604,1.9666638452342933,2.589839247998122,4.388802770963403
1,-2.5434413171888224,-2.4336420552990403,-1.6563945480892743,-1.5966135385344777,-1.2511436830476226,-0.6837125599566843,-0.3722941068398395,0.24540672475676378,1.0687205590476863,2.2638188841034452,2.584972824673291,4.374322816374572
0,-2.5553326565830647,-2.310843636177773,-1.8960529057557705,-1.6714103147907455,-1.2429907978091022,-0.6674404869924181,-0.3113079740767815,-0.11859515309251839,1.5363063942093689,1.784834312556017,2.648934614581383,4.803898603931405
0,-2.376542075329935,-2.33983339234665,-2.000000000000001,-1.8679812479523825,-1.345389652112065,-0.6445383433004225,-0.19834356504103912,0.33692182058720266,1.1885498067409768,1.7158648801313974,2.6950168027587784,4.836274965864137
1,-2.4229724663982335,-2.3149950822978944,-2.0733752467564805,-1.7268284444851028,-1.1949452909007416,-0.6913993043773717,-0.3477888088284404,0.11012116772163445,1.2797914205290206,1.9461650483617594,2.628157242334956,4.8080697650968975
1,-2.526879619243987,-2.280039448608653,-1.8195998809238982,-1.7410477289553061,-0.9999999999999992,-0.9999999999999991,-0.35438611735965503,-0.22312445028706127,1.6369694663295782,1.9610125688224973,2.5818536923922255,4.76524151783426
1,-2.442287204505041,-2.29070839532595,-2.091916343954818,-1.5545940982780848,-1.0000000000000002,-0.9999999999999989,-0.39506655837468885,-0.08158157531651608,1.3387517380829275,2.1714715952438084,2.590518368751624,4.755412473676742
1,-2.5483410877677297,-2.0939936123271283,-1.9999999999999998,-1.6539437152379057,-1.0789704902572945,-0.8498725297636387,-0.37772092257258144,-0.24390627722450192,1.706823841380577,1.986278795936088,2.614763223282771,4.538882774551342
0,-2.538266592335066,-2.289856978326578,-1.9198753319989046,-1.6774411064866088,-1.1142482301553025,-0.9055436570556836,-0.418326052549956,-0.2079877550291041,1.573926228729318,1.9842618349317114,2.553681849074366,4.959675791201809
1,-2.6026193952450476,-2.110433040966751,-1.9738113276492848,-1.5962717776859303,-1.2225938558015974,-0.7023839763882584,-0.3368682192560556,0.06489372485598341,1.4315050245700365,2.107226626681056,2.564632915838586,4.376723301047266
1,-2.774902236141704,-2.161646238447577,-1.911399640560696,-1.3597239153631238,-0.9999999999999999,-0.7097191830246101,-0.2570345595025873,-0.12672822965356753,1.5863733119132488,1.9395252490531063,2.578710032468326,4.196545409259189
1,-2.6363757233130896,-2.1683880618447855,-1.8360673869284951,-1.6767912618613203,-1.0395110246926509,-0.7186208012046158,-0.308841550458992,-0.21626927406566407,1.7218364526746086,1.9718867018394204,2.526660346052817,4.380481583802763
1,-2.3404030528790885,-2.2805855080570705,-2.113817886837953,-1.7288855187881,-1.22803479077379,-0.6436990456331533,-0.4007318704634097,-0.16682328364731944,1.601518809100268,2.092099399378998,2.416375830087841,4.792986918512778
1,-2.687381606846299,-2.3148163705987566,-1.7896733611611737,-1.3987519888147202,-1.,-0.6627542305931843,-0.3770800833242316,-0.17635484522094447,1.7484856171418899,2.1193950999512046,2.3421628255958193,4.196768943870395
1,-2.3687989715224487,-2.174607331418339,-1.9999999999999998,-1.8608058531117035,-1.302775637731994,-0.5711346168647039,-0.2541016883650519,-0.2510104549885791,1.7666981409699907,2.1149075414767573,2.3027756377319952,4.598853233824081
1,-2.515156671450607,-2.2901451005880893,-2.0382082994691824,-1.514688685874223,-1.153867725451991,-0.696593052115419,-0.47778354179247745,0.08895592064606954,1.3082884478417725,2.1938868672964142,2.491407544627093,4.603904296330642
1,-2.6180339887498953,-2.2564002585709138,-2.0000000000000004,-1.3027756377319943,-1.3027756377319937,-0.572231348030679,-0.3819660112501062,-9.367506770274758e-16,1.3986087150554147,2.302775637731995,2.302775637731995,4.430022891546178
0,-2.6854526552151743,-2.2774773379035538,-1.8893110160355795,-1.4385964687665862,-0.9999999999999994,-0.7178705976994628,-0.3851064213453113,0.2656650152209435,1.2900243324227183,2.0194925354442326,2.6223049331072144,4.196327680770558
1,-2.484552383550971,-2.1561356465579196,-2.0000000000000004,-1.7900267566662005,-1.1209922103364522,-0.735777571501737,-0.31322248510753437,-0.1298332992321827,1.5790025417695588,2.0373700256401444,2.5296822508604966,4.584485534682798
0,-2.63611177325532,-2.2657632948355926,-1.7929171504152503,-1.7272614868921878,-1.0258346104168299,-0.6803765579966605,-0.3304413379191602,0.11587743798342806,1.3805100567126267,1.8217999841681956,2.744695254726714,4.395823478140037
1,-2.903211925911555,-2.0000000000000004,-1.9999999999999991,-1.4142135623730951,-0.8060634335253699,-0.7320508075688772,-1.91599190288358e-16,1.0358413226180438e-15,1.4142135623730965,1.709275359436922,2.732050807568877,3.9999999999999987
0,-2.539132709150305,-2.300204298543522,-2.0000000000000004,-1.5884996221541514,-1.1260396979324985,-0.7522881819815883,-0.2559069925680871,0.06585047166337862,1.304908343574105,1.7928426464553906,2.8191621182286224,4.5793079224086535
0,-2.69440856523385,-2.2939818276368826,-1.7606388553699521,-1.551590228471765,-1.224253141464615,-0.7542538591975584,0.03682802535258029,0.06651149757213724,1.3314967186367719,1.5281685924273658,2.9418021353068298,4.374319508078935
1,-2.7293789137868005,-2.0000000000000004,-1.838473916694436,-1.7320508075688774,-1.1386072900211015,-0.7320508075688769,-0.29514799401650427,-4.086497144468658e-16,1.626519602857814,1.7320508075688776,2.7320508075688767,4.375088511661028
0,-2.553915021648418,-2.2849635628911007,-1.8955338514069153,-1.6224751320915598,-1.0739570481337155,-0.8734230171260139,-0.3847035556508847,0.06864003064261848,1.4197910369017113,1.9245628706810107,2.6966187866257467,4.57935846409752
1,-2.302775637731994,-2.288665498463711,-2.272221192237793,-1.529731910952103,-0.9999999999999997,-0.9999999999999991,-0.46005627290801454,0.05198726775512881,1.3027756377319957,2.04853174276706,2.7014340926677085,4.748721771371728
0,-2.4412909104124623,-2.3437815528343493,-1.8630844008779568,-1.5668886275946297,-1.5088813736021511,-0.5149160526245785,-0.446799890178002,-0.21738796635197266,1.523095590631669,2.0310742194268876,2.582676696681359,4.766184267736184
1,-2.5529530510520115,-1.9999999999999998,-1.9999999999999993,-1.5320888862379562,-1.532088886237954,-0.5415980724625334,-0.3472963553338608,-0.3472963553338604,1.8793852415718157,1.8793852415718169,2.5415980724625333,4.552953051052011
1,-2.70720418985212,-2.0000000000000004,-1.8432959959878694,-1.5505745586311432,-1.5320888862379565,-0.46661881154101525,-0.34729635533386055,-4.79785209070181e-16,1.5187198206447379,1.879385241571816,2.6582405072598636,4.390733228107546
0,-2.510902425852909,-2.281061616548192,-1.8703233409509405,-1.567664889353669,-1.513400491579355,-0.5066079793429221,-0.38259109699748334,0.10534686400035441,1.2536488507430588,1.972885291924984,2.7234782075130486,4.577192626444028
1,-2.8284271247461894,-2.0000000000000004,-1.9999999999999998,-1.4142135623730954,-1.4142135623730954,-2.9794654771018034e-15,-3.917579083861544e-16,1.9227646876128136e-16,1.4142135623730945,1.4142135623730951,2.828427124746191,4.000000000000002
0,-2.558244044567277,-2.3556742939780846,-1.756557819804926,-1.5841365461742727,-1.4772599964740203,-0.4021841575202115,-0.262359694771812,0.24539362286467467,1.0952939852239154,1.8187589017017536,2.8622834405857773,4.374686602914481
0,-2.5464453575116037,-2.209225106577975,-1.9999999999999978,-1.5611044745412332,-1.5320888862379582,-0.576871908369709,-0.34729635533385955,0.2094853504202596,1.145444827893419,1.8793852415718164,2.7463579385914283,4.792358730095417
1,-2.4546320239927577,-2.2551713920648417,-1.9290570503693705,-1.8563510103206644,-1.5605815245298902,-0.8342215005480219,-0.12290560327867989,0.1078574278611546,1.3780769953435212,1.6905725108686864,2.672857857205246,5.163555313825613
0,-2.489884129186243,-2.2727640942935476,-1.9082355207883923,-1.6895681243363616,-1.452521150252645,-0.7914003546338225,-0.13027264552927095,0.09335336708725683,1.4239850308897841,1.6644909545850493,2.7624024619144865,4.790414204543708
1,-2.649542778418107,-2.1232732552569775,-1.9667304212332901,-1.6854718075544344,-1.4171055793442413,-0.682732139663272,-0.24385637752361547,0.4339815084769931,0.9293281850780499,1.8060053949202493,2.7897612844210844,4.809635986097561
1,-2.536244406517277,-2.150255810747833,-1.728725794391627,-1.7251934642159699,-1.0410418899203664,-0.6324335135315641,-0.35819921348521605,0.05256935865867269,0.5014570059258174,2.368157326230423,2.8426382419200276,4.407272160074911
1,-2.4594159969531177,-2.0000000000000004,-2.,-1.927485265261963,-1.7320508075688787,-0.6180339887498952,-0.06926803399653661,5.691036495682721e-16,1.6180339887498958,1.732050807568879,2.417732565894518,5.038436730317098
1,-2.477016369843787,-2.4057378454062004,-1.9999999999999996,-1.4888094025248249,-1.2177690184132273,-0.60045600343639,-0.35459452425263316,-5.382619722750487e-16,1.2337893002831943,2.261213951084223,2.4272354767337867,4.622144435775859
0,-2.915308280434493,-2.000000000000001,-1.7320508075688756,-1.4358836165923952,-1.1925824035672519,-0.6180339887498952,-0.35331938617797753,1.958069123508821e-15,1.6180339887498953,1.7320508075688772,2.7045112832048654,4.19258240356725
1,-2.7615571818318903,-2.,-1.9999999999999998,-1.3633282379326837,-1.1925824035672516,-0.6180339887498951,-0.414213562373094,8.732473464224001e-16,1.618033988749894,2.1248854197645732,2.414213562373095,4.192582403567252
0,-2.4834543530003312,-2.214526415001753,-1.9999999999999978,-1.7234915789638676,-1.2998624959162646,-0.6240809764830343,-0.29371751304354854,0.08194691198333692,1.3377154888451124,2.080572690753072,2.52407845250033,4.614819788326949
1,-2.3304100610237146,-2.286178126144604,-2.0000000000000004,-1.6304702235733641,-1.552327978212585,-0.6816267632366155,-0.14872382813651577,-1.3328577567427954e-15,1.5020268978297198,2.096248215124862,2.4164993788438207,4.614962488528998
1,-2.339273881550799,-1.9999999999999996,-1.9999999999999993,-1.6807052251892776,-1.192582403567252,-0.7110598442917326,-0.4142135623730936,-1.772706484739609e-15,1.0790413372649867,2.414213562373093,2.651997613766823,4.192582403567252
0,-2.371429695322104,-2.2688097542546837,-1.920471976901473,-1.852950188952732,-1.556048064052379,-0.8600127432203399,-0.08209006220237816,0.17247060772967138,1.2193137236999854,1.8705342457266982,2.670019441912777,4.979474465836955
0,-2.5796421585288045,-2.062636229409502,-1.8960958142969258,-1.6652131230904368,-1.5546760952087753,-0.8744122629986871,-0.18874115376652095,0.0742904478473126,1.5737103108063197,1.689202507164032,2.7020559379518723,4.782157633530119
0,-2.41187112139128,-2.2701897347322246,-1.9591694023861759,-1.8032268751719094,-1.4558999074602794,-0.7866933852465258,-0.05863703348840288,0.3620138448447372,0.9373398715296609,1.862243284170409,2.8020071316174,4.782083327714595
1,-2.3494269352772275,-2.330170465962421,-2.0000000000000036,-1.63567712711321,-1.4827377959568337,-0.8882865623435746,2.6916499484122883e-15,0.0567462004438464,1.1446491399428653,2.093064357677937,2.606541070182003,4.7852981184066135
1,-2.6087459534453323,-1.9999999999999971,-1.7598399756713772,-1.5931506473085928,-1.122122314893103,-0.8577271015546032,-0.29203839470715953,7.771561172376096e-16,0.5746084558481452,2.6187206878805163,2.6517045748231682,4.388590669028338
1,-2.4909960408228122,-2.2609075796877134,-1.9775344910726986,-1.5764677000878595,-1.537421138303652,-0.858805188522181,-0.11882006898153996,-0.05314651806844988,1.4475983310860907,1.7636459940900278,2.690477421025904,4.972376979344881
0,-2.6427144217253997,-2.164327153856272,-1.8230049958574712,-1.562154116119754,-1.3359079971117398,-0.881314106157903,-0.2688618800527854,0.06320692934425769,1.4387476240121462,1.8999328500254464,2.695407287669432,4.580989979830044
1,-2.7644916075228565,-1.9999999999999996,-1.8292663021822515,-1.5931506473085928,-1.1221223148931045,-0.9094486544748236,-0.2920383947071596,1.4300355604540682e-15,1.5966097711718827,1.9065967930080463,2.618720687880516,4.38859066902834
0,-2.42378534237788,-2.2049233771645675,-1.9551024923998852,-1.7766917249159397,-1.4298778691159164,-0.8122467375284756,-0.0707670560561437,0.24361665866868137,1.3834902312077142,1.6753343059571826,2.7828144058158126,4.588138997909415
1,-2.573208705099301,-2.1741437785792805,-1.9144484744572254,-1.595718538627598,-1.3177476625835676,-0.9003420971850139,-0.14843636448932562,4.0471614655507746e-16,1.5201541337314324,1.8904957718489723,2.6142827988278103,4.599112916613101
0,-2.4642657435905853,-2.4083349401435727,-1.912888989449464,-1.56289947330956,-1.2177348447193526,-0.8737705886791322,-0.2156694616042182,-0.09789400739575888,1.2304137167413511,2.062474808926574,2.699435765115513,4.7611337581082065
0,-2.509626014031737,-2.0000000000000004,-2.,-1.562385239690197,-1.3442169935276649,-0.8479466927740466,-0.3047383614139264,-0.09364049153420294,1.121935006328046,2.2586216197468545,2.7030989210412346,4.578898245855639
0,-2.523741133086764,-2.3337771004660337,-1.743559370864607,-1.5785983485031705,-1.512971491225012,-0.820648200084344,-0.2204253704549319,-0.026745907359673693,1.3507498823265853,1.9323581091606339,2.7075604544509093,4.769798476106409
0,-2.585216440579063,-2.323823881179976,-1.8953221477016906,-1.5624337071863506,-1.4115835384324487,-0.79174335084526,-0.18219563421262427,-0.045243583240705314,1.1476944325301393,1.986282479650689,2.6914868996529493,4.97209847154434
1,-2.6946080526783995,-2.135234276820158,-2.0000000000000004,-1.5051503555321704,-1.3322775196250811,-0.7498836540420876,-0.2090693584694879,0.08489233515377471,0.9742921868709411,2.0251213556191052,2.7621082112763817,4.779809128247185
0,-2.6304881398431883,-2.235689549959371,-1.8756320081572864,-1.5560890995713825,-1.3844221120055846,-0.7945729438830808,-0.20406027387974277,0.10690479020010837,0.975867903766422,2.112605657772561,2.7157940920517887,4.769781683508759
1,-2.679846074343047,-2.464265743590585,-1.56289947330956,-1.5198899767056477,-1.217734844719352,-0.7772365511377954,-0.21566946160421924,-0.15957207380834482,0.8755085538985283,2.261036122096307,2.6994357651155116,4.761133758108207
0,-2.4605757871632026,-2.221779600891589,-2.000000000000001,-1.6735152175371586,-1.5481438174840583,-0.797802067732292,-0.28404393542489537,0.127612606784305,1.5461067041031409,1.6630692239989096,2.669544586393051,4.979527304953785
0,-2.537974933225941,-2.2292740537879023,-1.9054380263210384,-1.6773424506187533,-1.4376210737569188,-0.7366072901135523,-0.37219078649920406,0.2974378758760794,1.3680221347175254,1.6484184898566985,2.7982956574892364,4.784274456383773
1,-2.518383987301783,-2.330170465962421,-1.7090057676046944,-1.6356771271132104,-1.4827377959568337,-0.7838921969024452,-0.4115054701617131,0.056746200443847095,1.4928979645071376,1.9298894574634955,2.6065410701820046,4.7852981184066135
1,-2.494751347036133,-2.,-1.9999999999999991,-1.5931541221801888,-1.314635665602294,-0.8195366574911193,-0.3871110815330318,-0.13838878887003114,1.294731862776782,2.2388314954326667,2.617193105916298,4.596821198587049
0,-2.381169135421359,-2.000000000000001,-2.0000000000000004,-1.5931506473085923,-1.1221223148931037,-0.8431787697123729,-0.36766863575891445,-0.2920383947071607,1.0774640929321553,2.5145524479604906,2.6187206878805163,4.388590669028341
0,-2.5887217241387788,-2.3016485669333884,-1.9163373355820459,-1.5482981167957337,-1.3069418058290563,-0.7696196414047038,-0.14819134665146552,0.2865393493059683,1.1155556564145588,1.7034831946426667,2.885950977423189,4.588229359548787
0,-2.7127172729879536,-2.4188771339668538,-1.6781662912070432,-1.5004357237567854,-1.043969928334995,-0.7579888752632632,-0.14149041730381806,0.06223273687349145,1.2423230842637552,1.6305019147924371,2.934184123062723,4.384403783828303
0,-2.9705913944920916,-2.0000000000000004,-1.6084362653765896,-1.4615635000172638,-1.1220867880416863,-0.8243227978323098,-0.333125662070646,-0.08880371519077829,1.4745371744595546,1.7130077313610959,2.8322170319268904,4.389168185273822
