Spectral_algebraic_connectivity,Spectral_spectral_gap,Spectral_laplacian_mean,Spectral_laplacian_std,Spectral_laplacian_skew,Spectral_lap_eig_0,Spectral_lap_eig_1,Spectral_lap_eig_2,Spectral_lap_eig_3,Spectral_lap_eig_4,Spectral_lap_eig_5,Spectral_lap_eig_6,Spectral_lap_eig_7,Spectral_lap_eig_8,Spectral_lap_eig_9,Spectral_laplacian_heat_trace_t0.1,Spectral_laplacian_heat_trace_t1.0,Spectral_laplacian_heat_trace_t5.0,Spectral_algebraic_connectivity_over_avgdeg,Spectral_spectral_gap_rel,Spectral_laplacian_heat_trace_t0.1_per_node,Spectral_laplacian_heat_trace_t1.0_per_node,Spectral_laplacian_heat_trace_t5.0_per_node,Spectral_kirchhoff_index,Spectral_laplacian_heat_trace_t0.5,Spectral_laplacian_heat_trace_t2.0,Spectral_adjacency_energy,Spectral_adjacency_estrada_index,Spectral_adjacency_moment_2,Spectral_adjacency_moment_3,Spectral_adjacency_moment_4,sample_index
-0.55356383,-0.15246259,-0.0041267504,-0.025013207,-0.14429316,-0.20362744,0.0021443448,-0.27722132,-0.17877123,0.33773562,-0.5166633,-0.51089334,-0.3300624,-0.022012565,-0.7426752,0.044332348,-0.33178192,-0.38238633,-4.332357,-0.43069398,0.008656145,-0.03803762,-0.04544349,-0.14115956,-0.019971596,-0.30082345,0.4910956,-0.1725031,0.0,-0.03729137,-0.3634628,1050
0.25298336,0.0839189,0.08675139,-0.04934723,-0.03141881,0.09006443,0.0005204973,-0.34320697,-0.035235483,-0.119690515,0.17112818,0.12566972,0.21566673,0.33604956,0.26925433,0.88062024,1.0165265,0.2520097,0.5110633,0.058366705,0.15372097,0.072647,0.029963616,1.1787229,0.037410088,2.020797,-0.12810425,0.15152909,0.0,-0.17629047,-0.24557576,1051
-0.27882335,-0.016381107,-0.0034761077,-0.03796499,-0.05829217,0.33312723,-0.0009609036,-0.76329505,-0.47642142,-0.17277704,-0.02862031,-0.24195154,0.098447256,-0.22547998,-0.38681927,-0.121621825,-0.22904173,-0.20999488,-0.041418325,-0.0005729159,-0.021144856,-0.039345913,-0.027300356,-0.16033308,-0.007338096,-0.35993513,0.023013981,0.55673355,0.0,0.09680733,-0.33301163,1052
0.0796261,0.038336933,-0.002675745,-0.034130044,-0.14818661,-0.5868055,-0.007284167,-0.35893777,0.31787872,-0.1730886,-0.46968615,-0.7498376,0.08548502,-0.2436487,-0.94308096,-0.33189642,0.0050719846,0.17176852,0.33400235,0.06076278,-0.026551517,-0.027141383,0.012617937,-0.18293928,-0.10490432,-0.14326699,-0.16041966,-0.2221024,0.0,0.046275202,-0.102769494,1053
-0.046980456,-0.064619176,0.009838046,-0.06990926,0.40101537,-0.106768385,-0.0005686828,0.35133126,-0.25214806,0.15123531,0.29371583,0.8330163,0.5050608,-0.061768513,0.6139385,0.059765,0.3183445,-0.35130766,0.48379076,0.033851713,0.018972425,-0.004741979,-0.034476645,0.18074577,0.032156605,0.14337812,0.23159479,-0.16781244,0.0,0.12763265,0.041371867,1054
-0.297536,-0.102123685,-0.014599571,-0.037561674,-0.11253109,0.63857174,0.001381133,-0.4777368,0.008342873,0.07734777,-0.40626734,0.48026183,-0.3567609,0.16763508,-1.33902,0.07996781,-0.76253587,-0.3454679,-0.628547,-0.10052534,0.009740601,-0.0979885,-0.032240093,-0.15766186,0.00861037,-0.6108737,0.50387746,-0.14375547,0.0,-0.051555146,-0.48695993,1055
0.17394255,0.07941014,0.07505724,0.37536404,-0.021547405,0.06432551,0.00034963904,0.0017787184,-0.37398598,-0.08455096,0.11959167,0.1732691,0.1613478,0.51225215,0.2332741,0.82862717,1.0781,0.13781703,0.49138698,0.049257185,0.17458433,0.11169286,0.01168636,1.2026176,0.0370738,2.0191138,-0.22570634,0.1633343,0.0,-0.16713744,-0.21081382,1056
0.32075098,0.0971344,-0.0022009867,0.05037065,0.79052377,-0.022292916,-0.0007112224,-0.25750118,-0.06182091,0.56257135,-0.1789244,0.29540357,-0.021795955,0.546528,0.27460378,0.06638926,0.08578128,0.3676713,0.57179797,0.0076500764,0.011978191,-0.025330119,0.046780284,0.101626754,0.014286453,0.07464099,0.45459205,0.15985885,0.0,0.0934459,0.102824226,1057
-0.4015892,-0.094457336,-0.007018235,-0.058602124,-0.3449903,-0.2226315,-0.0013470044,-0.2693543,-0.31826973,-0.59179986,0.54131454,-0.82986104,-0.16845043,-0.22633037,-0.13809377,-0.22214827,-0.074841134,-0.5276562,0.40554437,0.044645716,-0.022359114,-0.038029365,-0.065196365,-0.085979715,-0.07695998,-0.39661166,0.13566686,0.1112562,0.0,0.08630014,-0.10636881,1058
-0.20875034,-0.1081941,-0.05576981,-0.123141,-0.083657786,-0.62252957,-0.0014476199,-1.1475933,-0.090332486,-0.21758333,0.16712935,0.09583906,-0.25590637,0.6234246,-0.051648837,-0.110626295,0.07680711,-0.27767438,-0.50244766,-0.08504062,-0.047282394,0.030527355,-0.035332073,-0.4149992,-0.083184965,-0.3151396,-0.25412315,-0.57101786,0.0,-0.757676,-0.5657427,1059
0.23532623,0.08810167,0.08307354,0.40283874,0.24578163,0.08348223,-0.001276113,0.12692232,0.280758,-0.109083,0.039934523,-0.70536274,0.15093516,0.38108802,0.2616453,0.77950275,0.94695854,0.19814716,0.5868845,0.079820596,0.13596606,0.0960994,0.029251413,1.1551454,0.034090836,2.025627,-0.2947688,0.14947492,0.0,-0.12473703,-0.16145584,1060
-0.28939745,-0.1145133,-0.055852298,-0.10318419,-0.05003544,0.2527485,-6.5416156e-05,-0.07179227,-0.4392814,-0.6444245,-0.08791235,-0.48351237,0.0572895,0.5990631,-0.14142957,-0.5194062,-0.028438177,-0.20052242,-0.118060835,-0.008047923,-0.093747474,0.01754587,-0.0486108,-0.3561778,-0.147633,-0.41028225,-0.41346574,-0.5275883,0.0,-0.66136444,-0.50444156,1061
0.30163464,0.07867722,-0.0031205236,0.0027749557,-0.033287082,0.38110137,-0.0067305574,-0.048875775,0.08863376,0.19362794,0.25246006,-0.25315353,0.3514456,0.12042443,-0.07194909,-0.19312964,0.2353788,0.045705557,0.71052295,0.121269576,0.0048936694,0.051267643,0.0038619998,-0.08150221,-0.023810606,-0.0139898285,-0.22547504,0.50827986,0.0,0.07251388,0.07583824,1062
0.14510888,0.062308952,-0.008856236,-0.06698301,-0.09787551,-0.2787303,-0.008490466,-0.26234815,0.08869909,-0.11166103,-0.19280094,-0.012551007,0.059226733,-0.10205305,-0.65226567,-0.6016864,0.46231037,-0.18146658,0.27948976,0.052047104,-0.07851015,0.032370154,-0.021582868,0.1986113,-0.17266585,-0.12505312,-0.4908489,-0.2925092,0.0,-0.4075546,-0.36180925,1063
-0.31822002,-0.13731636,-0.011498177,-0.032124817,-0.16737111,-0.19156735,-0.0007664731,-0.4104119,-0.26197252,0.6640579,-0.6600518,-0.30957547,-0.43430305,-0.5152942,-0.7931548,-0.03264742,-0.5866864,-0.4328724,-1.5219493,-0.17975122,-0.0026018007,-0.052833397,-0.05208858,-0.21237035,-0.021900618,-0.3451923,0.4540125,-0.10007472,0.0,-0.038368914,-0.37677324,1064
0.28857988,0.09979241,-0.0029503417,-0.015546718,-0.17113206,0.9134251,0.0006208862,0.027709983,-0.13619928,0.24423802,0.4844517,0.47685346,0.048299126,0.121048205,-0.047289576,0.083979055,0.115965575,0.31288177,0.68563074,0.08970707,0.019731391,-0.0071065547,0.032789864,0.02503361,-0.018033288,-0.015102232,0.5857428,0.3722759,0.0,0.07332637,0.14214942,1065
0.20005022,0.06602867,-0.0024430363,0.044825565,0.72216094,-0.036698468,0.0014991557,0.659178,0.09760115,0.37492993,-0.22276236,0.12523642,0.22171235,0.23938914,0.7028552,0.19825695,0.05561807,0.30010325,0.6176392,0.07779199,0.019395176,-0.026061913,0.036379673,0.14013919,0.083527304,0.009662876,0.4351237,0.23932584,0.0,0.26562518,-0.13864537,1066
-0.058241032,-0.043049302,-0.0041018655,0.043491006,-0.2351475,-0.07188004,-0.00082056667,0.20965862,0.22109278,-0.27757674,0.8087561,-0.39576516,0.39561108,0.33742297,1.4698405,-0.024852458,0.24262778,0.08800283,0.6449134,0.056647178,-0.003453564,0.002769785,0.0022230598,-0.09151134,-0.016293714,-0.1479649,0.14152321,0.4905038,0.0,0.12131333,0.16530752,1067
-0.61134166,-0.16144542,-0.007281455,-0.016832406,-0.090902105,0.07198211,0.0025148205,-0.2779704,-0.08771722,0.5326264,0.062477186,-0.25145808,-0.28184494,-0.2867344,-0.6748306,0.14117931,-0.3272022,-0.3532012,-4.4578557,-0.46443367,0.014195127,-0.041026488,-0.04302654,-0.14477763,0.113465846,-0.24574183,0.39394295,-0.117537156,0.0,0.07914716,-0.27751926,1068
0.17098592,0.058386747,-0.0056417724,-0.04124517,-0.18781321,0.06956824,-0.00027330755,-0.23447317,-0.23674332,0.34023622,0.012055909,-0.19011234,-0.6567678,-0.14795302,-0.87567437,-0.43700188,-0.37251994,0.13622528,0.45747262,0.10059814,-0.021052416,-0.050925724,0.0226609,-0.28372398,-0.13750303,-0.2428797,-0.066563986,-0.32687187,0.0,0.05049551,0.044874735,1069
-0.02932451,-0.08945253,-0.005181947,0.0517666,0.019650897,0.5033529,0.00034782244,0.06115153,0.12817556,0.7748807,0.605593,-0.533017,0.47429487,0.85234475,0.5942143,0.14603658,0.07240768,-0.20184164,-0.23470534,-0.13479589,0.008832461,-0.04394633,-0.035921946,0.026802674,0.14779694,-0.13073906,0.29323497,-0.10635185,0.0,0.07585112,-0.06961821,1070
0.19026716,0.050427176,-0.0025742778,0.020995993,-0.0682177,0.09759294,-0.0019740104,0.037291788,0.050481863,0.21740103,0.06725057,0.40810674,-0.30424854,0.06091114,0.83356464,-0.025735196,-0.003470203,0.0121854395,0.5555373,0.09142261,-0.004628082,-0.034728546,-0.0014470611,-0.04165431,-0.015683621,-0.08970627,0.2618356,0.4244699,0.0,0.098114066,0.086217865,1071
-0.28325653,-0.07626632,-0.012541088,-0.06973352,-0.21994896,0.018485632,-0.003043533,-0.5416558,-0.2299813,0.035393458,0.15767503,-0.15076546,0.24926876,-0.110846944,-0.52613574,-0.3664946,-0.17942843,-0.32180056,0.16251221,-0.0075049694,-0.03143002,-0.025397131,-0.059862364,-0.07019126,-0.052880343,-0.4157744,-0.3011797,-0.33828118,0.0,0.06113931,-0.16607484,1072
-0.0018491053,-0.015036995,-0.0040446664,-0.019036556,-0.13756877,-0.07261443,0.0020484515,0.09801394,0.18399791,0.08545506,-0.5138015,-0.313085,0.6124543,0.2881476,1.0970426,0.07037563,-0.29167578,-0.24157447,0.54973257,0.07104273,-0.0027222533,-0.057356693,-0.03314921,-0.07119114,0.008153941,-0.054952182,0.45308244,0.3795496,0.0,-0.045902155,1.4679855,1073
-0.12494847,-0.06066161,-0.012805148,-0.006819856,0.07923861,0.07907724,-0.0012122628,-0.4268583,-0.00912812,-0.23033957,-0.57966363,0.026980776,0.03320274,-0.070241444,-0.74630153,0.062294535,-0.12289769,-0.26981527,0.23664609,0.024142621,0.020840665,-0.0261277,-0.038177192,-0.040981404,0.015636956,-0.26859477,-0.24988346,-0.20667501,0.0,0.05623085,-0.3922063,1074
0.3065825,0.12622012,-0.0066672293,-0.016802765,-0.018491097,0.49635854,0.0006330968,0.07668491,0.35815117,0.07326217,0.16257845,0.6002076,0.19455732,0.4740615,0.49098647,0.70189863,1.1276047,0.3294633,0.5521438,0.06342858,0.12902366,0.09081987,0.04040186,0.96417624,0.002330228,2.0948513,-0.15486956,-0.30067918,0.0,-0.17404239,-0.10340498,1075
0.26829916,0.070240095,0.0858155,0.5455592,0.2796117,0.09109891,-0.00048400997,-0.5284843,-0.13853641,-0.092341095,0.115143105,0.6490946,-0.13314565,0.77530134,0.3250756,1.2966201,1.0833665,0.19976571,0.2070352,0.03335489,0.26091364,0.085878156,0.010631489,1.4111458,0.08735012,0.015034387,-0.05577445,0.19667315,0.0,-0.1877198,-0.19595793,1076
0.32063246,0.09219259,-0.003060994,-0.01120845,-0.048248377,0.4913082,-0.00776469,0.8117217,0.123981334,0.2351473,0.31909034,0.335834,-0.27912864,-0.025630277,0.11590315,0.011995214,-0.052158013,0.2214963,0.5818328,0.08331864,-0.0057980716,-0.047002487,0.018550424,-0.0069077807,0.023842001,0.09894928,0.44198567,0.3649542,0.0,0.28862116,0.05261073,1077
-0.43474767,-0.10065112,-0.0070575452,-0.021708261,-0.040122274,-0.22818263,-0.0029582793,0.006339302,-0.21683381,-0.016379964,-0.11112575,-0.46694,-0.7318404,-0.20164818,-0.1047633,-0.16391836,-0.058670517,-0.6794678,0.44628912,0.06456389,-0.013195267,-0.025667839,-0.046328828,0.07735243,0.047718473,-0.34719488,-0.092002645,-0.22994716,0.0,0.07394545,-0.327482,1078
-0.11835849,-0.0306964,-0.0062468722,0.01033564,0.26477203,0.42523962,0.0057538096,0.109783836,0.14729303,0.8939657,-0.33286434,0.13225316,0.14269659,-0.1570559,-0.21053691,0.32270372,-0.2752895,-0.15555967,0.8978018,0.074895315,0.027895726,-0.035468377,0.0087910285,0.03192451,0.10472689,-0.20343377,0.63129866,0.07321671,0.0,-0.031480666,1.6319532,1079
-0.53528005,-0.14337538,-0.0031575826,0.018683448,-0.048091263,-0.105227806,-0.0063623977,-0.6296317,-0.1278777,0.32573888,0.4110968,-0.4599109,-0.0150479665,-0.026797831,-0.5014235,0.006680395,-0.19596116,-0.3026833,-4.658574,-0.48188016,0.0055859396,-0.006124792,-0.03174745,-0.05523208,0.10105689,-0.19850956,0.5484238,-0.060055055,0.0,-0.017761916,-0.29660428,1080
0.25226715,0.09374683,-0.00786433,-0.052536234,-0.09480591,0.19795738,-0.0012676095,-0.18838196,0.59949654,0.37815475,0.128914,0.063372225,0.2983796,0.42512527,0.45812517,0.0028947305,1.0301579,0.065182045,0.39841077,0.059525114,-0.00286057,0.09826079,-0.004341699,0.27716544,-0.03938188,-0.033168435,-0.20529376,-0.22270814,0.0,-0.11476385,-0.19500571,1081
-0.28501374,-0.10841063,-0.030462723,-0.028462594,-0.16957554,-0.21785037,0.00560921,0.1142204,-0.23937564,0.4478454,-0.100823425,-0.13779691,0.048977066,-0.61853766,-0.8025349,-0.12212779,-0.7732126,-0.5377314,0.2584155,0.047701318,-0.0071759634,-0.10682233,-0.0800236,-0.24516322,0.0032535465,-0.6258919,0.27590322,0.031189108,0.0,-0.22937486,-0.004567123,1082
0.08061051,0.06673242,-0.0080223335,-0.10007843,-0.1292345,-0.6458096,-0.0015243792,-0.4920019,-0.42442942,-0.16420019,0.028715542,0.27634504,-0.066190965,-0.4905611,-0.26456764,-0.23552611,0.27617285,0.03250423,-0.101254195,-0.010272748,-0.06763477,0.0680482,-0.006689193,-0.09766802,-0.1394545,-0.3150364,-0.6769575,-0.7905345,0.0,-0.45087245,-0.4553082,1083
-0.13693012,0.053845875,-0.0026022636,-0.011177287,-0.11246184,0.16311537,-0.006084962,-0.15470803,-0.13789254,-0.552294,-0.25263172,-0.7468381,0.10476322,-0.2783564,-0.03885566,-0.21431918,-0.110630594,-0.006137534,0.40660158,0.04684645,-0.040377695,-0.08190211,-0.012609157,-0.19611862,-0.17057405,0.34585327,-0.50327355,-0.8036653,0.0,0.060452882,-0.055460807,1084
0.38052186,0.13776751,-0.006437785,-0.02826433,-0.02317298,0.50857043,-0.0009117754,0.067375906,0.38623995,0.048281368,0.21708149,0.49534413,0.1876988,0.7854531,0.4730354,-0.0015161608,1.1321564,0.319351,0.65714103,0.07745962,0.0025210143,0.090377524,0.040715843,1.1363773,-0.06585493,2.335984,-0.1876117,-0.1418801,0.0,-0.18835853,-0.13056582,1085
-0.60546046,-0.15393676,-0.0038931095,0.01009888,-0.03997644,0.24910471,0.0034880417,-0.6490332,-0.24275665,0.20872766,-0.3810698,-0.3458221,-0.33173135,-0.026942644,0.39408293,-0.06721107,-0.41533318,-0.34618628,-4.195979,-0.48354468,-0.013522615,-0.038579866,-0.03510399,-0.17904474,-0.02967916,-0.2991899,0.94741106,-0.099443056,0.0,0.054100133,-0.26159084,1086
0.010730688,0.028811764,-0.0052102627,-0.015948173,0.12349267,0.20029372,0.002394828,-0.0045659337,0.9533524,0.47509563,-0.0944968,0.07594329,0.17958377,-0.44883555,0.5322782,0.20397712,-0.25226957,-0.0012044782,0.5265389,0.091198474,0.021793673,-0.06469882,0.0027307684,-0.013139369,0.06028942,0.11996397,1.3572764,0.12462772,0.0,-0.030106284,0.18505916,1087
-0.60546046,-0.15393676,-0.0038931095,0.01009888,-0.03997644,0.24910471,0.0034880417,-0.6490332,-0.24275665,0.20872766,-0.3810698,-0.3458221,-0.33173135,-0.026942644,0.39408293,-0.06721107,-0.41533318,-0.34618628,-4.195979,-0.48354468,-0.013522615,-0.038579866,-0.03510399,-0.17904474,-0.02967916,-0.2991899,0.94741106,-0.099443056,0.0,0.054100133,-0.26159084,1088
0.42236033,0.056156587,-0.0029855317,0.0057918057,-0.05046178,-0.35236183,0.018085059,0.26382348,0.25266498,0.20337784,0.29064626,0.8225313,0.13816223,0.06783755,0.8624746,-0.07486787,0.03940441,0.2912217,0.7156998,0.09531294,-0.010537043,-0.081391476,0.044733513,-0.010994216,-0.04375687,0.5923214,-0.34101543,0.005146092,0.0,0.09160697,0.12633102,1089
0.0354299,0.0382388,-0.0029715635,-0.027599264,-0.17950524,-0.5013984,-0.0020855584,-0.26262286,-0.21514048,-0.42755246,0.4579952,-0.24544388,-0.045387886,0.034927595,-0.3405563,-0.16119489,-0.24495421,-0.076526396,0.13564481,-0.0226533,-0.03463965,-0.033880588,-0.0372894,-0.08455204,-0.04302763,-0.33393964,-0.71562135,0.3349086,0.0,0.085693106,-0.13034114,1090
0.48933846,0.09931426,-0.0031113995,0.0036851785,-0.014262176,0.3590691,0.002792935,1.2074302,0.06542687,0.19944769,0.48682287,0.41757232,-0.45451945,0.04261538,-0.19940996,0.16556358,0.052944403,0.35802832,0.880691,0.15591714,0.010543181,-0.022297207,0.059650846,0.046103667,0.16267014,0.044010453,-0.13364312,-0.30161542,0.0,0.26770234,-0.12297364,1091
-0.35570768,-0.1320255,-0.019180134,-0.012518438,-0.13503894,-0.5489983,-0.003105772,-0.26957265,-0.1463813,-1.3664695,-0.003423841,-0.6549026,0.1941667,-0.23137778,0.69943506,0.053436216,-0.076155104,-0.5162297,-0.07429612,-0.0072061056,0.010213719,-0.03434373,-0.07154933,0.046695147,-0.059793025,-0.38778552,-0.13080227,-0.2756024,0.0,0.07186142,-0.48938766,1092
0.23142885,0.11713945,-0.0031514033,0.012753395,-0.025585582,0.8308614,0.00043875538,-0.10208049,0.18921928,0.12864222,0.342946,0.24737582,-0.1929891,0.6306886,0.3766905,0.21408443,-0.06099883,0.1628866,0.2509071,0.017741257,0.01940246,-0.031120345,0.017501274,0.07392035,0.17763321,-0.2693712,-0.5172003,-0.012665948,0.0,0.07695306,-0.16994198,1093
0.24434578,0.08419568,-0.0027771713,-0.005609259,-0.08157444,0.19648387,0.010194732,-0.0870533,0.1637734,0.15655969,0.055285532,-0.23326927,0.29542398,0.014054266,0.017027386,0.010800228,0.2317676,0.1662476,0.4921718,0.08485356,-0.027130932,0.0463966,0.010525855,-0.083624974,-0.05184405,2.245956,-0.4543376,-0.13215773,0.0,0.058447856,-0.099419944,1094
0.19848913,0.08301019,-0.0028247703,-0.010589777,-0.057357736,-0.6713073,-0.005394949,-0.24066885,-0.06291005,-0.23805551,-0.29824325,-0.2567661,-0.12309268,-0.49209714,-0.44451314,0.040398065,-0.31518146,-0.087713815,0.53795016,0.0851218,-0.0023776016,-0.033894457,0.00776942,-0.06122573,0.059863262,-0.14880767,-0.32746446,-0.5440123,0.0,0.04290469,-0.28646296,1095
-0.26712355,-0.121755645,0.002663764,0.03736713,0.018321007,0.52868855,-0.00021742529,0.26621255,0.3841429,1.0105222,0.34124827,-0.3883287,0.34762827,-0.056873366,0.22232877,0.22348507,0.06104671,-0.3650797,0.39087534,0.055316016,0.002871791,-0.034211352,-0.053996604,0.11625573,0.16756007,0.0072878804,0.32561976,-0.30233616,0.0,0.1264569,-0.0892722,1096
0.11409438,0.10989943,-0.0076300288,0.35541803,0.4872144,-0.06353849,-0.0027931677,0.013386402,-0.020157278,0.22902904,-0.22833236,0.03233043,0.34258065,-0.19496319,0.20199165,-0.063611634,0.77281827,0.32325178,0.5770083,0.060828224,-0.011005241,0.09585514,0.025841545,-0.15894297,-0.0519944,2.6906874,-0.21293318,0.066651985,0.0,-0.19899407,-0.12893973,1097
0.37691066,0.1086686,-0.0028516182,0.010081061,0.17561571,0.103239864,-0.0007818744,1.0514092,0.03522972,0.03325436,0.080116995,-0.15020145,-0.09994462,0.04174829,-0.19176345,0.086336814,0.043053914,0.44302505,0.83906806,0.13401718,0.00023651856,-0.025070058,0.0409229,0.065034926,0.009712068,0.18575299,0.55863285,0.21821219,0.0,0.254607,-0.15998818,1098
-0.29518497,-0.14273778,-0.0074726734,-0.032022633,-0.13092557,0.1407624,0.002363927,-0.24260856,-0.49068275,0.17674099,-0.12469127,-0.45119897,-0.012457333,-0.26385492,-0.66744065,-0.14409758,-0.4362722,-0.26727614,-1.1673124,-0.1646114,-0.00568007,-0.045782335,-0.027286327,-0.28217784,-0.03494609,-0.6580498,0.2508812,-0.38703424,0.0,0.045319084,-0.3609635,1099
0.2506177,0.12896533,-0.007080487,-0.016234465,-0.039765112,0.5424047,-0.0020660153,0.12127585,0.31953105,0.22155601,0.19917655,0.21478453,0.21258594,0.7246571,0.5500772,0.060707923,1.0801799,0.17886959,0.5212454,0.054809052,0.0030933162,0.07875986,0.006272772,1.1916099,0.038792256,0.555059,-0.28050745,-0.15607971,0.0,-0.2031478,-0.18981674,1100
-0.0018491053,-0.015036995,-0.0040446664,-0.019036556,-0.13756877,-0.07261443,0.0020484515,0.09801394,0.18399791,0.08545506,-0.5138015,-0.313085,0.6124543,0.2881476,1.0970426,0.07037563,-0.29167578,-0.24157447,0.54973257,0.07104273,-0.0027222533,-0.057356693,-0.03314921,-0.07119114,0.008153941,-0.054952182,0.45308244,0.3795496,0.0,-0.045902155,1.4679855,1101
-0.55036646,-0.14534043,-0.0035989608,-0.0052904054,-0.07144452,0.06959856,0.002367245,-0.3336028,-0.20178056,0.36613598,0.4400763,-0.4829492,-0.21727876,-0.047575682,-0.5855034,-0.010073685,-0.30131784,-0.3161362,-4.493449,-0.45880842,0.0092770755,-0.021370657,-0.03615363,-0.09640136,-0.022219794,-0.21367696,0.4262565,-0.09831924,0.0,-0.022028599,-0.32649145,1102
-0.058241032,-0.043049302,-0.0041018655,0.043491006,-0.2351475,-0.07188004,-0.00082056667,0.20965862,0.22109278,-0.27757674,0.8087561,-0.39576516,0.39561108,0.33742297,1.4698405,-0.024852458,0.24262778,0.08800283,0.6449134,0.056647178,-0.003453564,0.002769785,0.0022230598,-0.09151134,-0.016293714,-0.1479649,0.14152321,0.4905038,0.0,0.12131333,0.16530752,1103
-0.46059906,-0.13771774,-0.0023700648,-0.010941414,-0.049152717,0.13859557,0.001873954,-0.14370474,-0.10134469,0.40330753,0.24525253,-0.4020755,-0.14043353,-0.25176615,-0.32846278,0.1892331,-0.0794411,-0.11717157,-4.389183,-0.45886222,0.020077154,-0.0033134674,0.0058430578,-0.0014268587,0.09423778,-0.15473738,0.416347,0.2930264,0.0,-0.048351157,0.5897637,1104
0.23085707,0.10444397,0.0811589,0.49264026,0.18381603,0.01901977,-0.0024368288,0.08338278,-0.40093106,0.057721604,0.0938624,0.6257722,0.26534984,0.55433077,0.27624735,0.8557429,1.091142,0.3110565,0.514941,0.052863974,0.17164117,0.11330014,0.034790445,1.2060773,0.04000093,1.9189223,-0.0132386265,0.17478302,0.0,-0.15618066,-0.20262906,1105
0.27532166,0.12104771,-0.0066062994,-0.030030696,-0.036491133,0.5614009,0.00091345445,0.11889962,0.27796027,-0.02472601,0.1980426,0.18278326,0.20218718,-0.25321501,0.25653362,-0.021024954,1.111239,0.23915373,0.5957262,0.061956037,-0.00068291137,0.08833747,0.031530008,1.1536571,-0.05313773,2.6834772,-0.25053537,-0.3073262,0.0,-0.2131391,-0.1689333,1106
0.25226715,0.09374683,-0.00786433,-0.052536234,-0.09480591,0.19795738,-0.0012676095,-0.18838196,0.59949654,0.37815475,0.128914,0.063372225,0.2983796,0.42512527,0.45812517,0.0028947305,1.0301579,0.065182045,0.39841077,0.059525114,-0.00286057,0.09826079,-0.004341699,0.27716544,-0.03938188,-0.033168435,-0.20529376,-0.22270814,0.0,-0.11476385,-0.19500571,1107
-0.2733627,-0.10686619,-0.035750642,-0.069954105,-0.1251123,0.24664603,-0.000449735,-0.9939445,-0.30241215,0.2119296,0.11716721,0.22343007,-0.3344338,0.5352889,0.021606162,-0.11788637,0.010766431,-0.2305288,-0.6623652,-0.09497615,-0.03744684,0.026561858,-0.03789552,-0.3987335,-0.12644589,-0.22650182,-0.18418054,-0.47131333,0.0,-0.67950976,-0.4712699,1108
-0.30042663,-0.10662687,-0.032139886,-0.1046178,-0.08193212,-0.3018526,-0.0014376119,-1.166504,-0.080093265,-0.084009424,0.15103921,0.21150692,-0.33868042,0.335085,0.054220907,-0.47116214,-0.21845432,-0.29669872,-0.74601126,-0.09382868,-0.066817224,-0.02070198,-0.039551284,-0.4271018,-0.13792595,-0.19260181,0.03875906,-0.59161484,0.0,-0.8057292,-0.56920004,1109
-0.12978794,0.019513113,-0.0012389504,-0.039988402,-0.05452066,-0.2870776,-0.00025580713,0.95879334,0.23443885,0.49080348,-0.112819485,0.37535506,0.31215385,0.13676578,-0.29907933,0.09829181,0.07225428,-0.05098536,0.50854725,0.031207468,0.006985739,-0.025828255,0.011875192,0.04823609,0.03336788,-0.06500345,1.4695742,-0.115663834,0.0,0.37365916,-0.062206335,1110
0.31648105,0.06281326,-0.0025982098,-0.010989314,-0.063124135,0.19456784,0.0021141157,-0.10584191,0.029078186,-0.18531494,0.3734557,0.22255725,0.34910953,0.46180937,-0.24170513,-0.14313626,0.32283732,0.4339779,0.497138,0.076478,-0.0057979026,0.058387607,0.048579905,-0.08590536,-0.05005594,0.07660064,-0.043244567,0.3557361,0.0,0.06168206,-0.03899754,1111
0.2093706,0.069472134,-0.0030835352,-0.0031520836,-0.10076821,-0.07480925,-0.0019548817,0.13337564,0.37699333,0.2505586,0.5862596,1.1953751,0.2606118,-0.07544581,-0.060407218,-0.11619676,-0.06240975,0.3801513,0.58638793,0.08141928,-0.009899631,-0.015396967,0.020409701,0.068664044,-0.02521854,0.029434979,-0.47346896,0.6190063,0.0,0.11700935,0.0554536,1112
0.34541374,0.09369691,-0.001367897,0.013226309,0.45487046,0.36698738,-0.00054154056,0.21093756,0.040842492,0.36400738,-0.5852017,0.46239343,0.117750354,0.098329924,-0.01823228,0.05633078,-0.0023941454,0.5106565,0.64007574,0.06080349,0.00803944,-0.02042001,0.034150384,0.13777535,0.0018390114,0.054020792,-0.24975632,-0.024375852,0.0,0.13329831,0.15076315,1113
0.07928477,0.07053236,-0.0032508092,-0.0076229675,-0.11846492,-0.55495214,-4.098192e-05,-0.5734853,-0.4333272,-0.55819434,0.09242794,0.18990493,-0.5595041,-0.29880786,-0.55689126,-0.035667654,-0.15629634,0.11065775,0.20343047,-0.01007375,-0.011392561,-0.03566346,0.0107662985,-0.15959696,0.095412605,-0.30710632,-0.1363898,-0.27318692,0.0,0.0750385,-0.2709879,1114
-0.10599445,-0.02500999,-0.003914035,-0.006601346,-0.10850924,-0.13400063,6.162212e-05,0.2035449,1.4511467,0.44819817,-0.15695985,0.14179264,0.11497183,0.36778408,-0.43061396,0.26544365,-0.093532726,-0.3830057,0.443988,0.012977388,0.033647537,0.011668814,-0.024702221,-0.05991535,0.15349554,-0.24537532,0.8341984,0.23831712,0.0,-0.17235821,1.0362871,1115
