Motif_triangles,Motif_wedges,Motif_4_cycles,Motif_4_cliques,Motif_triangle_edge_incidence_mean,Motif_triangle_edge_incidence_std,Motif_square_clustering_proxy,Motif_triangle_edge_incidence_median,Motif_triangle_edge_incidence_q90,Motif_triangle_edge_frac_zero,Motif_triangle_edge_frac_ge2,Motif_induced_K1_3,Motif_induced_P4,Motif_induced_C4,Motif_induced_TailedTriangle,Motif_induced_Diamond,Motif_induced_K4,Motif_induced_connected_per_4set,Motif_triangles_per_Cn3,Motif_4_cycles_per_Cn4,Motif_4_cliques_per_Cn4,Motif_wedges_per_max,Motif_induced_K1_3_per_Cn4,Motif_induced_P4_per_Cn4,Motif_induced_C4_per_Cn4,Motif_induced_TailedTriangle_per_Cn4,Motif_induced_Diamond_per_Cn4,Motif_induced_K4_per_Cn4,Motif_5_cycles,Motif_5_cliques,Motif_induced_g_1_4,Motif_induced_g_2_4,Motif_induced_g_3_4,Motif_induced_g_4_4,Motif_induced_g_5_4,Motif_induced_g_6_4,Motif_induced5_g_0_5,Motif_induced5_g_1_5,Motif_induced5_g_2_5,Motif_induced5_g_3_5,Motif_induced5_g_4_5,Motif_induced5_g_5_5,Motif_induced5_g_6_5,Motif_induced5_g_7_5,Motif_induced5_g_8_5,Motif_induced5_g_9_5,Motif_induced5_g_10_5,Motif_induced5_g_11_5,Motif_induced5_g_12_5,Motif_induced5_g_13_5,Motif_induced5_g_14_5,Motif_induced5_g_15_5,Motif_induced5_g_16_5,Motif_induced5_g_17_5,Motif_induced5_g_18_5,Motif_induced5_g_20_5,Motif_induced_connected_per_5set,Motif_induced_g_1_4_per_Cn4,Motif_induced_g_2_4_per_Cn4,Motif_induced_g_3_4_per_Cn4,Motif_induced_g_4_4_per_Cn4,Motif_induced_g_5_4_per_Cn4,Motif_induced_g_6_4_per_Cn4,Motif_5_cycles_per_Cn5,Motif_5_cliques_per_Cn5,Motif_5_cycles_per_Kn,Motif_induced5_g_0_5_per_Cn5,Motif_induced5_g_1_5_per_Cn5,Motif_induced5_g_2_5_per_Cn5,Motif_induced5_g_3_5_per_Cn5,Motif_induced5_g_4_5_per_Cn5,Motif_induced5_g_5_5_per_Cn5,Motif_induced5_g_6_5_per_Cn5,Motif_induced5_g_7_5_per_Cn5,Motif_induced5_g_8_5_per_Cn5,Motif_induced5_g_9_5_per_Cn5,Motif_induced5_g_10_5_per_Cn5,Motif_induced5_g_11_5_per_Cn5,Motif_induced5_g_12_5_per_Cn5,Motif_induced5_g_13_5_per_Cn5,Motif_induced5_g_14_5_per_Cn5,Motif_induced5_g_15_5_per_Cn5,Motif_induced5_g_16_5_per_Cn5,Motif_induced5_g_17_5_per_Cn5,Motif_induced5_g_18_5_per_Cn5,Motif_induced5_g_20_5_per_Cn5,sample_index
-0.0044303504,-0.006859324,0.0029636952,0.0,0.018016972,-0.27758706,0.0,0.0,0.0,-0.025755193,-0.006922551,-0.048953716,0.15728095,0.030310433,-0.57898384,0.0,0.0,-0.12797971,0.0,-0.018578367,0.0,0.0,0.0,-0.01084801,-0.012474304,-0.27524382,0.0,0.0,0.0063652964,0.0,-0.019177148,-0.0034039207,0.0,-0.045066558,0.0,0.0,0.0,-0.058468554,0.084893495,-0.015607031,-0.022822477,-0.0131520415,0.019316275,-0.008848727,0.02962199,-0.047365643,0.0035774559,0.08074093,0.0,0.0,0.0,0.08298856,0.0022589893,0.0,0.06743816,0.0,0.02091312,0.00316307,0.0,0.0,-0.057175234,0.0,0.0,0.0,0.0,0.0009982275,0.0,-0.015117981,0.06961986,-0.006266031,-0.0016330003,0.0054605165,0.008604617,0.00026725838,0.00491623,-0.0023570452,0.022982512,-0.02015071,0.0,0.0,0.0,0.003124934,0.0020111958,0.0,0.0068068975,0.0,73
-0.0044303504,-0.00645619,-0.22122443,0.0,-0.012282313,0.063291974,0.0,0.0,0.0,0.013180026,-0.0058911284,0.067207605,-0.2712092,0.050942283,-0.09833623,0.0,0.0,0.007571482,0.0,-0.087282956,0.0,0.0,0.0,-0.006631491,-0.0111953225,0.048490882,0.0,0.0,0.007462011,0.0,-0.01976284,-0.022319056,0.0,-0.013872817,0.0,0.0,0.0,0.10230952,0.085332714,-0.011825761,0.14538752,0.008872014,0.015980465,-0.008848727,0.04065776,-0.061757524,0.004460288,-0.018781994,0.0,0.0,0.0,0.09509739,0.0054511786,0.0,0.08277873,0.0,0.14359204,-0.010550247,0.0,0.0,-0.018425254,0.0,0.0,0.0,0.0,0.0010252685,0.0,0.035921246,0.06126688,-0.0026220162,0.00991023,0.0078123286,0.007686033,0.0033707358,0.0084159225,-0.0349353,0.022982512,-0.016582988,0.0,0.0,0.0,0.001231372,0.005049638,0.0,0.016201781,0.0,74
-0.0044303504,-0.011946797,-0.005795267,0.0,-0.010954215,0.047986515,0.0,0.0,0.0,0.0038749469,-0.0049923765,-0.032653324,0.13229634,-0.094362706,-0.14420398,0.0,0.0,-0.10205564,0.0,-0.022791596,0.0,0.0,0.0,-0.0067668143,-0.031480566,-0.11520963,0.0,0.0,-0.002932132,0.0,-0.019744765,0.0027834428,0.0,-0.06441817,0.0,0.0,0.0,-0.036386564,-0.13374925,-0.015649743,-0.019729,0.0008216053,0.007417587,-0.008848727,0.028472321,-0.037898365,-0.012150861,-0.008890128,0.0,0.0,0.0,0.003928318,0.0054511786,0.0,-0.21963295,0.0,0.10069439,0.007913233,0.0,0.0,-0.008365758,0.0,0.0,0.0,0.0,0.0024738593,0.0,-0.009335729,-0.1338289,-0.006266031,-0.0046520596,0.03721383,0.020783499,0.004640007,0.0051306747,0.00069363444,-0.035427865,0.07893226,0.0,0.0,0.0,-0.017756844,0.005049638,0.0,-0.03120188,0.0,75
0.034755856,0.0344077,0.0062527675,0.0,0.017702103,0.044460624,0.0,0.0,0.0,0.0106081925,-0.0026273988,-0.018268274,0.0041659223,-0.04266681,0.9294958,0.0,0.0,0.21247396,0.0,-0.006996244,0.0,0.0,0.0,-0.004306604,-0.025632966,0.20379862,0.0,0.0,-0.03571066,0.0,-0.009803039,0.0012636683,0.0,0.08656652,0.0,0.0,0.0,-0.014463765,-0.36472902,0.034340512,-0.0018645695,-0.019219384,0.011623431,-0.003971021,0.038555697,-0.057550322,0.0017988568,0.02464208,0.0,0.0,0.0,0.07982678,-0.019529235,0.0,0.07222387,0.0,0.110707045,0.007913233,0.0,0.0,0.03337462,0.0,0.0,0.0,0.0,0.0010252685,0.0,-0.00015020091,-0.25826442,0.0076855933,0.002424654,-0.010711826,0.020783499,0.0038371177,0.0070288144,-0.009489444,0.01641028,0.029602502,0.0,0.0,0.0,0.0013344147,-0.0228487,0.0,0.016201781,0.0,76
-0.0044303504,-0.009152639,-0.0058866353,0.0,-0.012282313,0.087541595,0.0,0.0,0.0,0.013180026,-0.0048161126,-0.056490514,0.22278534,-0.107495934,-0.13724515,0.0,0.0,0.032574624,0.0,-0.015979644,0.0,0.0,0.0,-0.01084801,-0.012474304,0.08372067,0.0,0.0,0.0050432086,0.0,-0.029487837,-0.00045420043,0.0,-0.00030266773,0.0,0.0,0.0,-0.023816543,0.12008995,-0.017664498,-0.018807957,-0.035478048,0.019316275,-0.008848727,0.0521864,-0.047908545,0.010444339,-0.018028205,0.0,0.0,0.0,0.024248548,0.0054511786,0.0,0.08928337,0.0,0.052659355,0.007913233,0.0,0.0,0.0382867,0.0,0.0,0.0,0.0,0.0024738593,0.0,-0.00015020091,0.09872737,-0.006266031,-0.0016330003,-0.035246745,0.020783499,0.004640007,0.0084159225,0.0037563113,0.022982512,-0.022525828,0.0,0.0,0.0,0.003124934,0.005049638,0.0,0.016201781,0.0,77
-0.0019045942,-0.009152639,-0.015726114,0.0,-0.010954215,0.054863133,0.0,0.0,0.0,0.007980322,-0.0048161126,-0.019859921,-0.32214564,0.022735026,-0.12008279,0.0,0.0,0.044029847,0.0,-0.015979644,0.0,0.0,0.0,0.0077167633,-0.010634009,0.09016691,0.0,0.0,-0.03123891,0.0,0.047619767,-0.013666371,0.0,-0.008286723,0.0,0.0,0.0,-0.0046693203,0.08186255,-0.017664498,0.0008628494,-0.08734499,0.015980465,-0.008848727,0.05022194,-0.049319167,0.0045730066,-0.017990384,0.0,0.0,0.0,0.066211104,0.0054511786,0.0,0.06957309,0.0,0.11241332,-0.010550247,0.0,0.0,0.030779514,0.0,0.0,0.0,0.0,0.0024738593,0.0,-0.00015020091,0.07094984,-0.006266031,-0.0048670755,0.013381474,0.007686033,0.004640007,0.0051306747,0.0013073613,0.022982512,-0.016582988,0.0,0.0,0.0,0.001231372,0.005049638,0.0,0.016201781,0.0,78
-0.0044303504,-0.0060686124,0.07084832,0.0,0.018016972,-0.38843867,0.0,0.0,0.0,-0.03326853,0.013020631,-0.048953716,0.083304055,-0.09326245,-0.49091125,0.0,0.0,-0.14780568,0.0,0.013645756,0.0,0.0,0.0,-0.01084801,-0.012474304,-0.25913614,0.0,0.0,-0.0049919942,0.0,-0.019177148,-0.0034039207,0.0,-0.040581446,0.0,0.0,0.0,-0.10873383,0.04556563,0.07226056,-0.049367,-0.014279059,-0.057488967,-0.008848727,0.019333454,-0.040751845,-0.0032885163,-0.03306153,0.0,0.0,0.0,-0.0055717137,0.0022589893,0.0,-0.15718238,0.0,-0.074034154,0.00316307,0.0,0.0,-0.047954455,0.0,0.0,0.0,0.0,-0.013239933,0.0,-0.036770605,0.040514898,0.011743386,-0.0031674772,0.004287813,-0.021960124,0.0011592943,0.003525918,-0.0015898068,0.00801797,0.017791757,0.0,0.0,0.0,-0.017756844,0.0012329805,0.0,-0.013108928,0.0,79
-0.0019045942,-0.009152639,-0.23219235,0.0,-0.012282313,0.06200088,0.0,0.0,0.0,0.007957391,-0.0044404417,-0.05970553,-0.22176018,0.067763194,-0.12874088,0.0,0.0,0.032677583,0.0,-0.087282956,0.0,0.0,0.0,0.01520572,-0.0108136535,0.07523426,0.0,0.0,0.0012313849,0.0,0.07568571,-0.00045420043,0.0,-0.0010521607,0.0,0.0,0.0,-0.0071911756,0.072872706,-0.015094865,0.008566345,-0.026637869,0.012069835,0.08361633,0.04536117,-0.05159989,-0.022079006,-0.019757453,0.0,0.0,0.0,0.06568535,0.0054511786,0.0,0.07685563,0.0,-0.013187909,-0.010550247,0.0,0.0,0.022242118,0.0,0.0,0.0,0.0,0.0010414094,0.0,-0.006032495,0.06479565,-0.006266031,-0.0023358164,-0.0153505765,0.007686033,-0.029964108,0.0084159225,0.0037563113,-0.05090134,-0.022525828,0.0,0.0,0.0,0.001231372,0.005049638,0.0,0.016201781,0.0,80
-0.0044303504,-0.006071197,0.049198028,0.0,0.018016972,0.08904186,0.0,0.0,0.0,0.013180026,-0.006922551,0.11188792,0.22219475,0.0708511,-0.09018722,0.0,0.0,-0.15004821,0.0,0.02644975,0.0,0.0,0.0,-0.01084801,-0.0096664205,-0.06544507,0.0,0.0,0.0065213977,0.0,-0.019177148,0.03984216,0.0,-0.037523698,0.0,0.0,0.0,-0.032569196,0.19183464,-0.01359137,-0.02030909,0.0062780217,0.019316275,-0.008848727,0.0444111,-0.026840102,0.004460288,0.032640025,0.0,0.0,0.0,-0.03597789,0.0054511786,0.0,0.08928337,0.0,0.13496158,0.00316307,0.0,0.0,-0.017049335,0.0,0.0,0.0,0.0,-0.03281189,0.0,-0.02783079,0.07465835,-0.0024239921,-0.0030279541,0.012689196,0.020783499,0.0018201713,0.0084159225,0.0024039855,0.022982512,0.08130843,0.0,0.0,0.0,0.003124934,0.005049638,0.0,0.016201781,0.0,81
-0.0044303504,-0.006401365,-0.028521042,0.0,-0.012282313,-0.22623153,0.0,0.0,0.0,-0.007855677,-0.006922551,0.10498531,-0.2700434,0.055200838,-0.13533284,0.0,0.0,-0.07814316,0.0,-0.017318144,0.0,0.0,0.0,-0.01084801,-0.012474304,-0.08233109,0.0,0.0,0.0005239006,0.0,-0.021779463,0.03984216,0.0,-0.0646175,0.0,0.0,0.0,0.2026488,0.14580795,-0.014999531,-0.02534116,-0.031515855,0.015980465,-0.008848727,0.044116497,-0.048148382,0.004460288,-0.05453664,0.0,0.0,0.0,-0.023624297,0.0054511786,0.0,0.06701096,0.0,0.03327609,-0.010550247,0.0,0.0,-0.013513174,0.0,0.0,0.0,0.0,0.0024738593,0.0,0.06185159,0.038073927,-0.006266031,-0.0025167037,-0.011612419,0.007686033,0.004640007,0.0084159225,-0.0023570452,0.022982512,0.019511096,0.0,0.0,0.0,0.001231372,0.005049638,0.0,0.016201781,0.0,82
-0.0044303504,0.019679097,0.08342417,0.0,-0.010976758,0.063668795,0.0,0.0,0.0,0.013180026,-0.0058247596,0.089435495,-0.15525629,0.2909528,-0.5578722,0.0,0.0,-0.12925763,0.0,0.013645756,0.0,0.0,0.0,-0.0067119496,0.19630222,-0.23619676,0.0,0.0,0.095264986,0.0,-0.019177148,-0.011113837,0.0,-0.03248306,0.0,0.0,0.0,-0.048991196,0.065931015,-0.010435027,-0.010535433,0.0070167417,0.018409695,-0.0069414815,0.021322392,-0.03097511,-0.003286487,-0.03990674,0.0,0.0,0.0,-0.029228812,0.0022589893,0.0,0.04294932,0.0,-0.23924842,0.00316307,0.0,0.0,-0.041118853,0.0,0.0,0.0,0.0,-0.008354702,0.0,-0.02783079,0.06516212,-0.0024239921,-0.0022179275,0.008584937,0.008604617,-0.00080705946,0.0026643565,0.0015788461,0.022982512,0.033796214,0.0,0.0,0.0,0.003124934,0.0020111958,0.0,0.0068068975,0.0,83
-0.0044303504,-0.006859324,0.08713078,0.0,0.018016972,-0.21792063,0.0,0.0,0.0,-0.027451407,-0.0049923765,-0.017595854,0.13619173,0.06947124,-0.26055634,0.0,0.0,-0.148392,0.0,0.02644975,0.0,0.0,0.0,-0.0067119496,-0.011419278,-0.09747151,0.0,0.0,-0.0048465813,0.0,-0.019177148,-0.0034726635,0.0,-0.037523698,0.0,0.0,0.0,-0.051415607,0.07896087,-0.013592277,-0.049443368,-0.008284026,-0.069611646,-0.008848727,0.030954683,-0.03127163,0.012289126,0.06870624,0.0,0.0,0.0,-0.0031941186,0.0054511786,0.0,0.061197646,0.0,-0.1957569,0.00316307,0.0,0.0,-0.007500575,0.0,0.0,0.0,0.0,-0.03281189,0.0,-0.02783079,0.04300343,-0.0024239921,0.00089825876,0.008299853,-0.053041346,2.0142412e-05,0.00491623,-0.0023570452,-0.032391254,0.07536454,0.0,0.0,0.0,-0.017756844,0.0020111958,0.0,0.016201781,0.0,84
0.034755856,0.044424172,-0.006780065,0.0,0.017702103,0.05727638,0.0,0.0,0.0,0.005408489,-0.0026273988,-0.015837234,0.14642745,-0.046766203,1.0335507,0.0,0.0,0.26229477,0.0,-0.00076879654,0.0,0.0,0.0,-0.004306604,-0.01573576,0.19945253,0.0,0.0,-0.035441123,0.0,-0.011688109,0.0012910055,0.0,0.101463094,0.0,0.0,0.0,-0.017771326,-0.3700289,-0.0077635273,-0.007873362,0.003986372,0.008893617,-0.003971021,-0.27778417,-0.01681734,0.00294306,-0.0068027796,0.0,0.0,0.0,0.031151054,-0.019529235,0.0,0.053629983,0.0,0.112810075,0.007913233,0.0,0.0,0.0382867,0.0,0.0,0.0,0.0,0.0024738593,0.0,-0.00015020091,-0.21980573,-0.0026010175,0.002424654,-0.029974999,0.020783499,0.0062676147,-0.050505016,0.00017390784,0.0096262805,-0.009249037,0.0,0.0,0.0,0.0013344147,-0.014220346,0.0,0.0070292703,0.0,85
-0.0044303504,-0.007229617,0.03131637,0.0,-0.010954215,0.06556031,0.0,0.0,0.0,0.005757059,-0.0048161126,-0.029687036,0.15441015,-0.107495934,-0.13041295,0.0,0.0,0.05128991,0.0,-0.010506193,0.0,0.0,0.0,-0.0067668143,-0.011178477,0.093207374,0.0,0.0,-0.0025535382,0.0,-0.019744765,0.005733163,0.0,0.0031218715,0.0,0.0,0.0,-0.017805532,-0.1411868,-0.0155565925,-0.016615365,0.2384249,-0.05263973,-0.008848727,0.049839888,-0.06595978,0.0043792697,-0.02178584,0.0,0.0,0.0,-0.028701581,0.0054511786,0.0,0.07303472,0.0,0.11831882,0.007913233,0.0,0.0,0.03337462,0.0,0.0,0.0,0.0,0.0010252685,0.0,-0.002121383,-0.08666082,-0.0026220162,-0.0016330003,0.01825834,-0.053041346,0.0017244057,0.0084159225,-0.034798812,0.009473385,0.016031865,0.0,0.0,0.0,0.003124934,0.005049638,0.0,0.016201781,0.0,86
-0.0044303504,-0.009152639,0.02274434,0.0,-0.012282313,0.08534356,0.0,0.0,0.0,0.013180026,-0.00378469,-0.027267098,0.22876848,-0.09405485,0.13303532,0.0,0.0,0.04645122,0.0,-0.012988005,0.0,0.0,0.0,-0.0033010724,-0.012474304,0.14816904,0.0,0.0,0.006366795,0.0,-0.021537786,-0.00045420043,0.0,0.042078726,0.0,0.0,0.0,-0.0097364765,0.13217546,-0.011825761,0.13664606,-0.000600511,0.019316275,-0.008848727,0.0521864,-0.04058865,0.010444339,0.05684623,0.0,0.0,0.0,-0.008314497,0.0054511786,0.0,0.08928337,0.0,0.06183877,0.007913233,0.0,0.0,0.0382867,0.0,0.0,0.0,0.0,0.0024738593,0.0,-0.002121383,0.093609385,-0.006266031,0.010861857,0.00978638,0.020783499,0.006286337,0.0084159225,-2.2229156e-05,0.022982512,-0.022525828,0.0,0.0,0.0,0.003124934,0.005049638,0.0,0.016201781,0.0,87
-0.0044303504,-0.006026141,0.06283395,0.0,0.018016972,0.055339903,0.0,0.0,0.0,0.010956762,-0.0058911284,0.0658388,0.13708651,0.040318623,-0.10671922,0.0,0.0,-0.108882315,0.0,0.016637396,0.0,0.0,0.0,-0.0044627935,-0.012474304,-0.028242558,0.0,0.0,-0.0067276405,0.0,-0.011468774,0.03984216,0.0,-0.036659665,0.0,0.0,0.0,0.18493564,-0.16275126,-0.009717854,0.14670298,-0.023849932,-0.05263973,-0.008848727,0.03950978,-0.037942804,-0.0016047815,-0.032688983,0.0,0.0,0.0,-0.020253431,0.0054511786,0.0,0.07811481,0.0,-0.04956864,0.00316307,0.0,0.0,-0.012301445,0.0,0.0,0.0,0.0,0.0024738593,0.0,0.12110687,-0.09800119,-0.0024239921,-0.0065057725,-0.03234393,-0.053041346,0.006286337,0.0084159225,-0.0021996945,0.009473385,0.029036026,0.0,0.0,0.0,0.003124934,0.005049638,0.0,0.016201781,0.0,88
0.014941436,0.03432171,0.009521023,0.0,0.017702103,0.059899982,0.0,0.0,0.0,0.013180026,-0.0023211306,0.0065781735,-0.297182,-0.043380827,0.8300871,0.0,0.0,0.19441181,0.0,0.002383496,0.0,0.0,0.0,0.03176021,-0.0031405236,0.16188145,0.0,0.0,-0.055963498,0.0,0.03072792,0.005798812,0.0,0.06270774,0.0,0.0,0.0,0.08658138,0.07380955,-0.005432089,0.061724644,0.019360747,0.015980465,-0.003971021,0.047052726,-0.0531697,0.0045730066,-0.023735298,0.0,0.0,0.0,0.038248666,0.0054511786,0.0,0.06344512,0.0,0.09097037,-0.010550247,0.0,0.0,0.03216289,0.0,0.0,0.0,0.0,0.0010252685,0.0,0.026617916,0.068271875,-0.0015864093,0.00055887084,0.007725692,0.007686033,0.0038382926,0.0084159225,-0.014189556,0.022982512,0.011340336,0.0,0.0,0.0,0.001231372,0.005049638,0.0,0.016201781,0.0,89
-0.0019045942,-0.004158982,-0.24905829,0.0,-0.012282313,0.08156916,0.0,0.0,0.0,0.013180026,-0.0037183212,0.1508148,-0.24779575,0.2625093,-0.07333669,0.0,0.0,0.04206476,0.0,-0.081808835,0.0,0.0,0.0,0.01520572,0.1814725,0.076788425,0.0,0.0,0.007462011,0.0,0.11581448,0.029766781,0.0,-0.009036215,0.0,0.0,0.0,-0.0037186113,0.124136835,-0.0104845585,0.011938282,0.016168345,0.015980465,-0.008848727,0.04586456,-0.037252825,0.010444339,-0.015340308,0.0,0.0,0.0,-0.012609161,0.0054511786,0.0,0.07582201,0.0,0.12417423,-0.010550247,0.0,0.0,0.030779514,0.0,0.0,0.0,0.0,0.0024738593,0.0,-0.013560371,0.11227802,-0.006266031,-0.0023358164,0.0078123286,0.007686033,0.004640007,0.0084159225,0.0050586914,0.022982512,-0.00944663,0.0,0.0,0.0,0.001231372,0.005049638,0.0,0.016201781,0.0,90
0.034755856,0.044424172,-0.012572296,0.0,0.017702103,0.063205026,0.0,0.0,0.0,0.0056398865,-0.0022517277,-0.018268274,0.036295358,-0.044061597,0.99603045,0.0,0.0,0.13791493,0.0,-0.0007102834,0.0,0.0,0.0,-0.004306604,-0.026422987,0.22557817,0.0,0.0,-0.038001277,0.0,-0.009803039,0.002282887,0.0,0.101463094,0.0,0.0,0.0,-0.008459852,0.0878412,-0.012379775,-0.007282795,0.008681005,0.014090556,-0.003971021,0.02458091,-0.016653493,-0.01703171,-0.0066609075,0.0,0.0,0.0,0.03911397,-0.04569242,0.0,-0.19617838,0.0,0.119248815,0.007913233,0.0,0.0,0.023564825,0.0,0.0,0.0,0.0,0.0010731764,0.0,-0.00015020091,0.07381148,-0.0026010175,0.002424654,0.0071196007,0.020783499,0.0018220595,0.0084159225,0.0011731517,-0.05090134,-0.010286885,0.0,0.0,0.0,0.003124934,-0.05476161,0.0,-0.03120188,0.0,91
-0.0044303504,-0.006026141,0.06283395,0.0,0.018016972,0.055339903,0.0,0.0,0.0,0.010956762,-0.0058911284,0.0658388,0.13708651,0.040318623,-0.10671922,0.0,0.0,-0.108882315,0.0,0.016637396,0.0,0.0,0.0,-0.0044627935,-0.012474304,-0.028242558,0.0,0.0,-0.0067276405,0.0,-0.011468774,0.03984216,0.0,-0.036659665,0.0,0.0,0.0,0.18493564,-0.16275126,-0.009717854,0.14670298,-0.023849932,-0.05263973,-0.008848727,0.03950978,-0.037942804,-0.0016047815,-0.032688983,0.0,0.0,0.0,-0.020253431,0.0054511786,0.0,0.07811481,0.0,-0.04956864,0.00316307,0.0,0.0,-0.012301445,0.0,0.0,0.0,0.0,0.0024738593,0.0,0.12110687,-0.09800119,-0.0024239921,-0.0065057725,-0.03234393,-0.053041346,0.006286337,0.0084159225,-0.0021996945,0.009473385,0.029036026,0.0,0.0,0.0,0.003124934,0.005049638,0.0,0.016201781,0.0,92
-0.0044303504,-0.011946797,-0.082648404,0.0,-0.012282313,0.0648134,0.0,0.0,0.0,0.005312627,-0.006922551,-0.0594568,-0.19161852,-0.09383038,-0.18202342,0.0,0.0,-0.10903715,0.0,-0.022791596,0.0,0.0,0.0,-0.01084801,-0.03558428,-0.13321443,0.0,0.0,0.00059083663,0.0,-0.029487837,-0.0074546672,0.0,-0.06951448,0.0,0.0,0.0,-0.05067292,0.100612655,-0.017664498,-0.026343688,-0.012624463,-0.09235096,-0.008848727,0.022935601,-0.055424538,0.0029407404,-0.026706627,0.0,0.0,0.0,-0.032722693,0.0054511786,0.0,-0.24535112,0.0,0.015713809,0.007913233,0.0,0.0,-0.017225716,0.0,0.0,0.0,0.0,0.0010731764,0.0,-0.009335729,0.06397716,-0.006266031,-0.0016330003,0.0005416826,-0.053041346,0.0018220595,0.0051091462,-0.0023066937,0.016045617,-0.022525828,0.0,0.0,0.0,0.003124934,0.005049638,0.0,-0.03120188,0.0,93
-0.0044303504,-0.011946797,-0.082648404,0.0,-0.012282313,0.0648134,0.0,0.0,0.0,0.005312627,-0.006922551,-0.0594568,-0.19161852,-0.09383038,-0.18202342,0.0,0.0,-0.10903715,0.0,-0.022791596,0.0,0.0,0.0,-0.01084801,-0.03558428,-0.13321443,0.0,0.0,0.00059083663,0.0,-0.029487837,-0.0074546672,0.0,-0.06951448,0.0,0.0,0.0,-0.05067292,0.100612655,-0.017664498,-0.026343688,-0.012624463,-0.09235096,-0.008848727,0.022935601,-0.055424538,0.0029407404,-0.026706627,0.0,0.0,0.0,-0.032722693,0.0054511786,0.0,-0.24535112,0.0,0.015713809,0.007913233,0.0,0.0,-0.017225716,0.0,0.0,0.0,0.0,0.0010731764,0.0,-0.009335729,0.06397716,-0.006266031,-0.0016330003,0.0005416826,-0.053041346,0.0018220595,0.0051091462,-0.0023066937,0.016045617,-0.022525828,0.0,0.0,0.0,0.003124934,0.005049638,0.0,-0.03120188,0.0,94
-0.0044303504,-0.009152639,0.0016973049,0.0,-0.012282313,0.08815433,0.0,0.0,0.0,0.013180026,-0.006922551,-0.047921494,0.2303751,-0.107495934,-0.15034321,0.0,0.0,0.044341736,0.0,-0.015979644,0.0,0.0,0.0,-0.01084801,-0.012474304,0.07047691,0.0,0.0,0.0050432086,0.0,-0.029487837,-0.0034039207,0.0,-0.023036726,0.0,0.0,0.0,-0.1264269,0.11183906,-0.017664498,-0.11111181,-0.010772239,0.015700659,-0.008848727,0.0429577,-0.047908545,0.004460288,-0.0167421,0.0,0.0,0.0,-0.020784967,0.0054511786,0.0,0.08928337,0.0,-0.014478657,0.007913233,0.0,0.0,-0.020147657,0.0,0.0,0.0,0.0,0.0024738593,0.0,-0.028514197,0.09345425,-0.006266031,-0.0016330003,0.00978638,0.020783499,0.004640007,0.0084159225,0.0015788461,0.016238468,-0.022525828,0.0,0.0,0.0,0.003124934,0.0020964402,0.0,0.016201781,0.0,95
-0.0044303504,-0.0063070813,0.11475166,0.0,0.018016972,-0.33056578,0.0,0.0,0.0,-0.044114552,0.040543873,-0.048953716,0.08790894,-0.09693198,-0.59927064,0.0,0.0,-0.15112916,0.0,0.013645756,0.0,0.0,0.0,-0.0067119496,-0.013175344,-0.27563557,0.0,0.0,-0.005985858,0.0,-0.019177148,0.0029017734,0.0,-0.03641567,0.0,0.0,0.0,-0.05945866,0.047927562,-0.014999926,-0.018965937,-0.013174542,-0.11502675,-0.007436063,0.022332849,-0.04357581,-0.0048085013,-0.041240085,0.0,0.0,0.0,-0.04656566,0.0022589893,0.0,0.036223244,0.0,-0.15319277,0.00316307,0.0,0.0,-0.054560527,0.0,0.0,0.0,0.0,-0.013239933,0.0,-0.02783079,0.042099155,-0.0024239921,-0.0031674772,0.008299853,-0.021960124,-0.00088255503,0.003525918,-0.0023570452,0.009932499,0.019515317,0.0,0.0,0.0,0.003124934,0.0020111958,0.0,0.0068068975,0.0,96
-0.0019045942,-0.009152639,0.064848326,0.0,-0.012282313,0.074527234,0.0,0.0,0.0,0.013180026,-0.0032874183,-0.0024605165,-0.32250658,0.035611875,0.49193493,0.0,0.0,0.11303721,0.0,-0.013015298,0.0,0.0,0.0,0.066038795,-0.0062164976,0.19348776,0.0,0.0,-0.07394795,0.0,0.07374555,-0.00045420043,0.0,0.09227005,0.0,0.0,0.0,0.0063371826,0.07734988,-0.01445955,-0.0076377997,0.014721941,0.012069835,-0.007402606,0.049718544,-0.030939702,-0.0018699626,0.03128368,0.0,0.0,0.0,-0.0019417433,0.0054511786,0.0,0.06761707,0.0,0.122923315,-0.010550247,0.0,0.0,0.02709775,0.0,0.0,0.0,0.0,0.0024738593,0.0,-0.002121383,0.07321345,-0.0026010175,-0.0017162923,0.0049095135,0.007686033,0.004640007,0.0084159225,0.004581451,-0.05090134,-0.016582988,0.0,0.0,0.0,0.001231372,0.005049638,0.0,0.016201781,0.0,97
